,Año,Mes,Consumo,Cargo fijo,Cargo variable,Precio servicio electrico,Dias,Contri municipal %,IVA %,Imp Sta Cruz %,Coef,Contribucion,subsidio,Total,Tipo,Contribucion comentario,Unnamed: 16,Precio kWh,Dia,fecha
5109,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2008-01-07
5110,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2008-01-06
5111,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2008-01-05
5112,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2008-01-04
5113,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2008-01-03
5114,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2008-01-02
5115,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2008-01-01
5116,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2007-12-31
5117,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2007-12-30
5118,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2007-12-29
5119,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2007-12-28
5120,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2007-12-27
5121,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2007-12-26
5122,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2007-12-25
5123,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2007-12-24
5124,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2007-12-23
5125,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2007-12-22
5126,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2007-12-21
5127,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2007-12-20
5128,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2007-12-19
5129,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2007-12-18
5130,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2007-12-17
5131,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2007-12-16
5132,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2007-12-15
5133,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2007-12-14
5134,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2007-12-13
5135,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2007-12-12
5136,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2007-12-11
5137,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2007-12-10
5138,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2007-12-09
5139,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2007-12-08
5140,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2007-12-07
5141,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2007-12-06
5142,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2007-12-05
5143,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2007-12-04
5144,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2007-12-03
5145,,,217.0,4.44,17.79,22.23,63.0,6.383,21.0,0.6,,,,28.4506209,,,,,,2007-12-02
5146,2007,12,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,0,0.082014388489209,1.0,2007-12-01
5147,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-11-30
5148,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-11-29
5149,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-11-28
5150,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-11-27
5151,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-11-26
5152,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-11-25
5153,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-11-24
5154,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-11-23
5155,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-11-22
5156,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-11-21
5157,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-11-20
5158,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-11-19
5159,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-11-18
5160,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-11-17
5161,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-11-16
5162,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-11-15
5163,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-11-14
5164,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-11-13
5165,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-11-12
5166,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-11-11
5167,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-11-10
5168,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-11-09
5169,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-11-08
5170,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-11-07
5171,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-11-06
5172,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-11-05
5173,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-11-04
5174,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-11-03
5175,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-11-02
5176,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-11-01
5177,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-10-31
5178,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-10-30
5179,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-10-29
5180,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-10-28
5181,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-10-27
5182,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-10-26
5183,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-10-25
5184,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-10-24
5185,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-10-23
5186,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-10-22
5187,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-10-21
5188,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-10-20
5189,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-10-19
5190,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-10-18
5191,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-10-17
5192,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-10-16
5193,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-10-15
5194,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-10-14
5195,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-10-13
5196,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-10-12
5197,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-10-11
5198,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-10-10
5199,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-10-09
5200,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-10-08
5201,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-10-07
5202,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-10-06
5203,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-10-05
5204,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-10-04
5205,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-10-03
5206,,,139.0,4.44,11.4,15.84,62.0,6.383,21.0,0.6,,,,20.2725072,,,,,,2007-10-02
5207,2007,10,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,0,0.08203007518797,1.0,2007-10-01
5208,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-09-30
5209,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-09-29
5210,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-09-28
5211,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-09-27
5212,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-09-26
5213,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-09-25
5214,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-09-24
5215,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-09-23
5216,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-09-22
5217,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-09-21
5218,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-09-20
5219,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-09-19
5220,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-09-18
5221,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-09-17
5222,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-09-16
5223,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-09-15
5224,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-09-14
5225,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-09-13
5226,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-09-12
5227,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-09-11
5228,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-09-10
5229,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-09-09
5230,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-09-08
5231,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-09-07
5232,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-09-06
5233,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-09-05
5234,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-09-04
5235,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-09-03
5236,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-09-02
5237,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-09-01
5238,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-08-31
5239,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-08-30
5240,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-08-29
5241,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-08-28
5242,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-08-27
5243,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-08-26
5244,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-08-25
5245,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-08-24
5246,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-08-23
5247,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-08-22
5248,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-08-21
5249,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-08-20
5250,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-08-19
5251,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-08-18
5252,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-08-17
5253,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-08-16
5254,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-08-15
5255,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-08-14
5256,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-08-13
5257,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-08-12
5258,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-08-11
5259,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-08-10
5260,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-08-09
5261,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-08-08
5262,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-08-07
5263,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-08-06
5264,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-08-05
5265,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-08-04
5266,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-08-03
5267,,,266.0,4.44,21.82,26.26,61.0,6.383,21.0,0.6,,,,33.6083358,,,,,,2007-08-02
5268,2007,8,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,0,0.042987421383648,1.0,2007-08-01
5269,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-07-31
5270,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-07-30
5271,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-07-29
5272,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-07-28
5273,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-07-27
5274,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-07-26
5275,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-07-25
5276,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-07-24
5277,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-07-23
5278,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-07-22
5279,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-07-21
5280,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-07-20
5281,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-07-19
5282,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-07-18
5283,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-07-17
5284,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-07-16
5285,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-07-15
5286,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-07-14
5287,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-07-13
5288,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-07-12
5289,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-07-11
5290,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-07-10
5291,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-07-09
5292,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-07-08
5293,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-07-07
5294,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-07-06
5295,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-07-05
5296,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-07-04
5297,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-07-03
5298,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-07-02
5299,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-07-01
5300,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-06-30
5301,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-06-29
5302,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-06-28
5303,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-06-27
5304,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-06-26
5305,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-06-25
5306,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-06-24
5307,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-06-23
5308,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-06-22
5309,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-06-21
5310,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-06-20
5311,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-06-19
5312,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-06-18
5313,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-06-17
5314,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-06-16
5315,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-06-15
5316,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-06-14
5317,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-06-13
5318,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-06-12
5319,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-06-11
5320,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-06-10
5321,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-06-09
5322,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-06-08
5323,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-06-07
5324,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-06-06
5325,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-06-05
5326,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-06-04
5327,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-06-03
5328,,,318.0,16.2,13.67,29.87,62.0,6.383,21.0,0.6,,,,38.2285221,,,,,,2007-06-02
5329,2007,6,231.0,4.44,18.94,23.38,60.0,6.383,21.0,0.6,,,,29.9224254,,,0,0.081991341991342,1.0,2007-06-01
5330,,,231.0,4.44,18.94,23.38,60.0,6.383,21.0,0.6,,,,29.9224254,,,,,,2007-05-31
5331,,,231.0,4.44,18.94,23.38,60.0,6.383,21.0,0.6,,,,29.9224254,,,,,,2007-05-30
5332,,,231.0,4.44,18.94,23.38,60.0,6.383,21.0,0.6,,,,29.9224254,,,,,,2007-05-29
5333,,,231.0,4.44,18.94,23.38,60.0,6.383,21.0,0.6,,,,29.9224254,,,,,,2007-05-28
5334,,,231.0,4.44,18.94,23.38,60.0,6.383,21.0,0.6,,,,29.9224254,,,,,,2007-05-27
5335,,,231.0,4.44,18.94,23.38,60.0,6.383,21.0,0.6,,,,29.9224254,,,,,,2007-05-26
5336,,,231.0,4.44,18.94,23.38,60.0,6.383,21.0,0.6,,,,29.9224254,,,,,,2007-05-25
5337,,,231.0,4.44,18.94,23.38,60.0,6.383,21.0,0.6,,,,29.9224254,,,,,,2007-05-24
5338,,,231.0,4.44,18.94,23.38,60.0,6.383,21.0,0.6,,,,29.9224254,,,,,,2007-05-23
5339,,,231.0,4.44,18.94,23.38,60.0,6.383,21.0,0.6,,,,29.9224254,,,,,,2007-05-22
5340,,,231.0,4.44,18.94,23.38,60.0,6.383,21.0,0.6,,,,29.9224254,,,,,,2007-05-21
5341,,,231.0,4.44,18.94,23.38,60.0,6.383,21.0,0.6,,,,29.9224254,,,,,,2007-05-20
5342,,,231.0,4.44,18.94,23.38,60.0,6.383,21.0,0.6,,,,29.9224254,,,,,,2007-05-19
5343,,,231.0,4.44,18.94,23.38,60.0,6.383,21.0,0.6,,,,29.9224254,,,,,,2007-05-18
5344,,,231.0,4.44,18.94,23.38,60.0,6.383,21.0,0.6,,,,29.9224254,,,,,,2007-05-17
5345,,,231.0,4.44,18.94,23.38,60.0,6.383,21.0,0.6,,,,29.9224254,,,,,,2007-05-16
5346,,,231.0,4.44,18.94,23.38,60.0,6.383,21.0,0.6,,,,29.9224254,,,,,,2007-05-15
