,Fecha,T_mean
3635,2014-12-15,20.8
3636,2014-12-16,22.04
3637,2014-12-17,23.65
3638,2014-12-18,24.08
3639,2014-12-19,25.89
3640,2014-12-20,19.54
3641,2014-12-21,17.85
3642,2014-12-22,17.15
3643,2014-12-23,18.75
3644,2014-12-24,21.48
3645,2014-12-25,24.25
3646,2014-12-26,26.02
3647,2014-12-27,25.54
3648,2014-12-28,26.57
3649,2014-12-29,27.62
3650,2014-12-30,27.87
3651,2014-12-31,22.67
3652,2015-01-01,20.17
3653,2015-01-02,19.15
3654,2015-01-03,22.0
3655,2015-01-04,20.18
3656,2015-01-05,25.83
3657,2015-01-06,25.73
3658,2015-01-07,21.94
3659,2015-01-08,25.6
3660,2015-01-09,26.62
3661,2015-01-10,24.45
3662,2015-01-11,26.1
3663,2015-01-12,26.3
3664,2015-01-13,21.44
3665,2015-01-14,24.06
3666,2015-01-15,22.01
3667,2015-01-16,25.39
3668,2015-01-17,21.85
3669,2015-01-18,22.8
3670,2015-01-19,22.58
3671,2015-01-20,19.27
3672,2015-01-21,20.19
3673,2015-01-22,22.66
3674,2015-01-23,23.86
3675,2015-01-24,25.44
3676,2015-01-25,26.17
3677,2015-01-26,25.71
3678,2015-01-27,27.4
3679,2015-01-28,20.11
3680,2015-01-29,19.12
3681,2015-01-30,19.48
3682,2015-01-31,22.14
3683,2015-02-01,23.51
3684,2015-02-02,24.79
3685,2015-02-03,24.77
3686,2015-02-04,24.8
3687,2015-02-05,25.15
3688,2015-02-06,25.83
3689,2015-02-07,25.73
3690,2015-02-08,26.04
3691,2015-02-09,26.2
3692,2015-02-10,21.65
3693,2015-02-11,23.36
3694,2015-02-12,25.06
3695,2015-02-13,19.77
3696,2015-02-14,20.82
3697,2015-02-15,22.83
3698,2015-02-16,23.94
3699,2015-02-17,24.88
3700,2015-02-18,23.86
3701,2015-02-19,17.63
3702,2015-02-20,17.55
3703,2015-02-21,21.58
3704,2015-02-22,24.25
3705,2015-02-23,25.62
3706,2015-02-24,26.54
3707,2015-02-25,22.75
3708,2015-02-26,22.65
3709,2015-02-27,22.05
3710,2015-02-28,20.58
3711,2015-03-01,23.44
3712,2015-03-02,24.63
3713,2015-03-03,24.08
3714,2015-03-04,23.56
3715,2015-03-05,21.83
3716,2015-03-06,22.98
3717,2015-03-07,23.52
3718,2015-03-08,24.16
3719,2015-03-09,24.43
3720,2015-03-10,25.37
3721,2015-03-11,25.33
3722,2015-03-12,25.31
3723,2015-03-13,25.69
3724,2015-03-14,22.62
3725,2015-03-15,21.53
3726,2015-03-16,23.33
3727,2015-03-17,26.15
3728,2015-03-18,25.37
3729,2015-03-19,24.84
3730,2015-03-20,25.14
3731,2015-03-21,17.43
3732,2015-03-22,16.64
3733,2015-03-23,17.74
3734,2015-03-24,18.15
3735,2015-03-25,18.06
3736,2015-03-26,17.26
3737,2015-03-27,17.62
3738,2015-03-28,18.62
3739,2015-03-29,20.8
3740,2015-03-30,22.31
3741,2015-03-31,19.85
3742,2015-04-01,20.65
3743,2015-04-02,22.26
3744,2015-04-03,23.83
3745,2015-04-04,21.35
3746,2015-04-05,19.32
3747,2015-04-06,15.58
3748,2015-04-07,18.07
3749,2015-04-08,19.92
3750,2015-04-09,21.6
3751,2015-04-10,22.9
3752,2015-04-11,18.74
3753,2015-04-12,19.43
3754,2015-04-13,22.64
3755,2015-04-14,21.5
3756,2015-04-15,19.71
3757,2015-04-16,20.8
3758,2015-04-17,17.51
3759,2015-04-18,16.56
3760,2015-04-19,18.73
3761,2015-04-20,17.31
3762,2015-04-21,15.51
3763,2015-04-22,16.33
3764,2015-04-23,17.56
3765,2015-04-24,17.83
3766,2015-04-25,19.51
3767,2015-04-26,20.19
3768,2015-04-27,19.38
3769,2015-04-28,17.95
3770,2015-04-29,16.21
3771,2015-04-30,16.71
3772,2015-05-01,17.99
3773,2015-05-02,15.95
3774,2015-05-03,9.64
3775,2015-05-04,11.18
3776,2015-05-05,13.5
3777,2015-05-06,11.14
3778,2015-05-07,9.99
3779,2015-05-08,13.21
3780,2015-05-09,14.66
3781,2015-05-10,14.21
3782,2015-05-11,14.49
3783,2015-05-12,15.8
3784,2015-05-13,15.45
3785,2015-05-14,17.15
3786,2015-05-15,18.43
3787,2015-05-16,19.52
3788,2015-05-17,20.01
3789,2015-05-18,20.62
3790,2015-05-19,20.55
3791,2015-05-20,20.05
3792,2015-05-21,20.33
3793,2015-05-22,20.69
3794,2015-05-23,16.32
3795,2015-05-24,11.31
3796,2015-05-25,11.3
3797,2015-05-26,11.44
3798,2015-05-27,12.57
3799,2015-05-28,12.39
3800,2015-05-29,12.19
3801,2015-05-30,12.88
3802,2015-05-31,13.04
3803,2015-06-01,13.78
3804,2015-06-02,14.54
3805,2015-06-03,14.35
3806,2015-06-04,12.05
3807,2015-06-05,18.87
3808,2015-06-06,16.64
3809,2015-06-07,12.87
3810,2015-06-08,11.38
3811,2015-06-09,13.39
3812,2015-06-10,10.31
3813,2015-06-11,7.75
3814,2015-06-12,8.19
3815,2015-06-13,9.9
3816,2015-06-14,8.78
3817,2015-06-15,7.93
3818,2015-06-16,10.78
3819,2015-06-17,8.65
3820,2015-06-18,4.12
3821,2015-06-19,6.08
3822,2015-06-20,7.6
3823,2015-06-21,7.12
3824,2015-06-22,6.17
3825,2015-06-23,3.84
3826,2015-06-24,7.27
3827,2015-06-25,13.15
3828,2015-06-26,15.03
3829,2015-06-27,15.18
3830,2015-06-28,15.73
3831,2015-06-29,13.47
3832,2015-06-30,10.34
3833,2015-07-01,9.06
3834,2015-07-02,9.93
3835,2015-07-03,8.87
3836,2015-07-04,5.0
3837,2015-07-05,7.63
3838,2015-07-06,10.08
3839,2015-07-07,10.41
3840,2015-07-08,9.4
3841,2015-07-09,10.93
3842,2015-07-10,11.12
3843,2015-07-11,10.72
3844,2015-07-12,14.26
3845,2015-07-13,8.44
3846,2015-07-14,6.12
3847,2015-07-15,6.51
3848,2015-07-16,8.83
3849,2015-07-17,9.16
3850,2015-07-18,11.22
3851,2015-07-19,10.88
3852,2015-07-20,7.05
3853,2015-07-21,6.14
3854,2015-07-22,8.33
3855,2015-07-23,8.54
3856,2015-07-24,9.66
3857,2015-07-25,12.04
3858,2015-07-26,12.64
3859,2015-07-27,14.07
3860,2015-07-28,17.37
3861,2015-07-29,14.13
3862,2015-07-30,14.37
3863,2015-07-31,14.39
3864,2015-08-01,11.36
3865,2015-08-02,13.87
3866,2015-08-03,12.04
3867,2015-08-04,10.99
3868,2015-08-05,13.48
3869,2015-08-06,17.8
3870,2015-08-07,15.8
3871,2015-08-08,14.53
3872,2015-08-09,16.46
3873,2015-08-10,11.05
3874,2015-08-11,11.74
3875,2015-08-12,9.94
3876,2015-08-13,11.42
3877,2015-08-14,9.07
3878,2015-08-15,10.24
3879,2015-08-16,10.37
3880,2015-08-17,12.64
3881,2015-08-18,12.23
3882,2015-08-19,10.14
3883,2015-08-20,10.78
3884,2015-08-21,13.01
3885,2015-08-22,13.15
3886,2015-08-23,8.61
3887,2015-08-24,8.27
3888,2015-08-25,12.64
3889,2015-08-26,15.23
3890,2015-08-27,11.73
3891,2015-08-28,15.25
3892,2015-08-29,16.26
3893,2015-08-30,15.8
3894,2015-08-31,15.12
3895,2015-09-01,7.87
3896,2015-09-02,10.58
3897,2015-09-03,11.15
3898,2015-09-04,12.02
3899,2015-09-05,12.64
3900,2015-09-06,13.48
3901,2015-09-07,13.67
3902,2015-09-08,14.13
3903,2015-09-09,8.84
3904,2015-09-10,8.51
3905,2015-09-11,5.8
3906,2015-09-12,9.35
3907,2015-09-13,11.94
3908,2015-09-14,14.83
3909,2015-09-15,15.93
3910,2015-09-16,11.3
3911,2015-09-17,12.82
3912,2015-09-18,12.55
3913,2015-09-19,13.83
3914,2015-09-20,13.13
3915,2015-09-21,14.49
3916,2015-09-22,12.54
3917,2015-09-23,13.6
3918,2015-09-24,13.12
3919,2015-09-25,13.24
3920,2015-09-26,14.23
3921,2015-09-27,15.18
3922,2015-09-28,14.45
3923,2015-09-29,11.46
3924,2015-09-30,11.49
3925,2015-10-01,14.34
3926,2015-10-02,11.49
3927,2015-10-03,8.44
3928,2015-10-04,11.26
3929,2015-10-05,14.0
3930,2015-10-06,15.06
3931,2015-10-07,13.17
3932,2015-10-08,13.44
3933,2015-10-09,11.24
3934,2015-10-10,10.72
3935,2015-10-11,11.26
3936,2015-10-12,12.12
3937,2015-10-13,14.23
3938,2015-10-14,16.15
3939,2015-10-15,14.03
3940,2015-10-16,11.08
3941,2015-10-17,10.44
3942,2015-10-18,12.97
3943,2015-10-19,15.07
3944,2015-10-20,16.4
3945,2015-10-21,17.32
3946,2015-10-22,17.5
3947,2015-10-23,11.68
3948,2015-10-24,11.9
3949,2015-10-25,14.98
3950,2015-10-26,17.9
3951,2015-10-27,18.44
3952,2015-10-28,20.19
3953,2015-10-29,18.97
3954,2015-10-30,15.17
3955,2015-10-31,13.59
3956,2015-11-01,14.76
3957,2015-11-02,14.94
3958,2015-11-03,17.69
3959,2015-11-04,14.88
3960,2015-11-05,18.14
3961,2015-11-06,19.92
3962,2015-11-07,20.47
3963,2015-11-08,21.71
3964,2015-11-09,21.87
3965,2015-11-10,20.8
3966,2015-11-11,20.51
3967,2015-11-12,20.56
3968,2015-11-13,18.42
3969,2015-11-14,20.95
3970,2015-11-15,22.62
3971,2015-11-16,22.57
3972,2015-11-17,19.57
3973,2015-11-18,18.12
3974,2015-11-19,14.37
3975,2015-11-20,14.54
3976,2015-11-21,17.99
3977,2015-11-22,18.98
3978,2015-11-23,18.12
3979,2015-11-24,18.06
3980,2015-11-25,19.67
3981,2015-11-26,20.09
3982,2015-11-27,19.17
3983,2015-11-28,18.11
3984,2015-11-29,18.14
3985,2015-11-30,22.21
3986,2015-12-01,23.19
3987,2015-12-02,22.26
3988,2015-12-03,22.48
3989,2015-12-04,22.49
3990,2015-12-05,20.92
3991,2015-12-06,16.8
3992,2015-12-07,20.04
3993,2015-12-08,23.5
3994,2015-12-09,22.69
3995,2015-12-10,24.52
3996,2015-12-11,26.73
3997,2015-12-12,27.27
3998,2015-12-13,26.69
3999,2015-12-14,24.12
4000,2015-12-15,22.65
4001,2015-12-16,23.96
4002,2015-12-17,22.32
4003,2015-12-18,21.57
4004,2015-12-19,19.37
4005,2015-12-20,21.22
4006,2015-12-21,24.14
4007,2015-12-22,22.24
4008,2015-12-23,22.47
4009,2015-12-24,23.18
4010,2015-12-25,24.64
4011,2015-12-26,24.77
4012,2015-12-27,27.24
4013,2015-12-28,28.8
4014,2015-12-29,27.3
4015,2015-12-30,27.71
4016,2015-12-31,25.51
4017,2016-01-01,24.65
4018,2016-01-02,25.98
4019,2016-01-03,25.62
4020,2016-01-04,26.08
4021,2016-01-05,25.89
4022,2016-01-06,22.49
4023,2016-01-07,23.02
4024,2016-01-08,24.15
4025,2016-01-09,23.33
4026,2016-01-10,25.28
4027,2016-01-11,26.47
4028,2016-01-12,26.95
4029,2016-01-13,23.95
4030,2016-01-14,27.26
4031,2016-01-15,26.09
4032,2016-01-16,25.86
4033,2016-01-17,28.88
4034,2016-01-18,25.11
4035,2016-01-19,24.55
4036,2016-01-20,24.73
4037,2016-01-21,26.6
4038,2016-01-22,29.58
4039,2016-01-23,24.19
4040,2016-01-24,28.4
4041,2016-01-25,24.33
4042,2016-01-26,22.74
4043,2016-01-27,21.4
4044,2016-01-28,22.26
4045,2016-01-29,24.3
4046,2016-01-30,23.87
4047,2016-01-31,22.38
4048,2016-02-01,21.09
4049,2016-02-02,23.62
4050,2016-02-03,24.4
4051,2016-02-04,26.36
4052,2016-02-05,27.26
4053,2016-02-06,28.1
4054,2016-02-07,28.31
4055,2016-02-08,24.01
4056,2016-02-09,26.19
4057,2016-02-10,25.85
4058,2016-02-11,26.76
4059,2016-02-12,29.48
4060,2016-02-13,26.39
4061,2016-02-14,25.48
4062,2016-02-15,26.4
4063,2016-02-16,28.1
4064,2016-02-17,26.4
4065,2016-02-18,24.88
4066,2016-02-19,22.86
4067,2016-02-20,22.0
4068,2016-02-21,24.55
4069,2016-02-22,25.45
4070,2016-02-23,26.89
4071,2016-02-24,27.73
4072,2016-02-25,22.51
4073,2016-02-26,20.43
4074,2016-02-27,19.76
4075,2016-02-28,22.23
4076,2016-02-29,22.65
4077,2016-03-01,20.55
4078,2016-03-02,20.05
4079,2016-03-03,21.26
4080,2016-03-04,21.58
4081,2016-03-05,20.12
4082,2016-03-06,16.94
4083,2016-03-07,19.05
4084,2016-03-08,21.9
4085,2016-03-09,20.11
4086,2016-03-10,16.98
4087,2016-03-11,19.34
4088,2016-03-12,18.08
4089,2016-03-13,18.98
4090,2016-03-14,21.57
4091,2016-03-15,22.96
4092,2016-03-16,25.45
4093,2016-03-17,26.26
4094,2016-03-18,19.48
4095,2016-03-19,15.8
4096,2016-03-20,17.03
4097,2016-03-21,18.4
4098,2016-03-22,19.46
4099,2016-03-23,20.27
4100,2016-03-24,19.24
4101,2016-03-25,16.95
4102,2016-03-26,18.19
4103,2016-03-27,18.76
4104,2016-03-28,20.28
4105,2016-03-29,21.44
4106,2016-03-30,21.68
4107,2016-03-31,22.42
4108,2016-04-01,23.8
4109,2016-04-02,20.06
4110,2016-04-03,18.59
4111,2016-04-04,18.45
4112,2016-04-05,19.07
4113,2016-04-06,19.33
4114,2016-04-07,18.64
4115,2016-04-08,18.54
4116,2016-04-09,18.24
4117,2016-04-10,15.63
4118,2016-04-11,15.88
4119,2016-04-12,18.1
4120,2016-04-13,18.48
4121,2016-04-14,18.63
4122,2016-04-15,22.71
4123,2016-04-16,20.65
4124,2016-04-17,16.96
4125,2016-04-18,15.96
4126,2016-04-19,16.48
4127,2016-04-20,14.76
4128,2016-04-21,14.92
4129,2016-04-22,14.25
4130,2016-04-23,18.15
4131,2016-04-24,15.26
4132,2016-04-25,11.44
4133,2016-04-26,8.83
4134,2016-04-27,7.26
4135,2016-04-28,8.26
4136,2016-04-29,9.49
4137,2016-04-30,8.36
4138,2016-05-01,10.81
4139,2016-05-02,13.26
4140,2016-05-03,9.78
4141,2016-05-04,12.05
4142,2016-05-05,12.5
4143,2016-05-06,11.06
4144,2016-05-07,10.76
4145,2016-05-08,13.14
4146,2016-05-09,14.76
4147,2016-05-10,13.76
4148,2016-05-11,10.25
4149,2016-05-12,9.74
4150,2016-05-13,10.15
4151,2016-05-14,11.76
4152,2016-05-15,12.26
4153,2016-05-16,9.07
4154,2016-05-17,7.46
4155,2016-05-18,7.86
4156,2016-05-19,8.94
4157,2016-05-20,11.6
4158,2016-05-21,11.5
4159,2016-05-22,9.15
4160,2016-05-23,8.44
4161,2016-05-24,10.68
4162,2016-05-25,11.04
4163,2016-05-26,11.31
4164,2016-05-27,12.19
4165,2016-05-28,12.79
4166,2016-05-29,13.97
4167,2016-05-30,12.12
4168,2016-05-31,11.43
4169,2016-06-01,9.56
4170,2016-06-02,7.58
4171,2016-06-03,7.8
4172,2016-06-04,8.4
4173,2016-06-05,7.52
4174,2016-06-06,8.69
4175,2016-06-07,8.04
4176,2016-06-08,5.36
4177,2016-06-09,4.08
4178,2016-06-10,5.14
4179,2016-06-11,4.45
4180,2016-06-12,5.56
4181,2016-06-13,7.62
4182,2016-06-14,9.91
4183,2016-06-15,9.69
4184,2016-06-16,9.93
4185,2016-06-17,8.37
4186,2016-06-18,8.26
4187,2016-06-19,6.0
4188,2016-06-20,5.75
4189,2016-06-21,7.26
4190,2016-06-22,8.35
4191,2016-06-23,10.26
4192,2016-06-24,9.12
4193,2016-06-25,8.73
4194,2016-06-26,8.81
4195,2016-06-27,11.44
4196,2016-06-28,9.5
4197,2016-06-29,9.88
4198,2016-06-30,12.98
4199,2016-07-01,11.8
4200,2016-07-02,11.25
4201,2016-07-03,12.95
4202,2016-07-04,10.71
4203,2016-07-05,8.7
4204,2016-07-06,8.86
4205,2016-07-07,8.8
4206,2016-07-08,10.41
4207,2016-07-09,10.51
4208,2016-07-10,11.85
4209,2016-07-11,11.41
4210,2016-07-12,9.46
4211,2016-07-13,8.58
4212,2016-07-14,9.7
4213,2016-07-15,9.29
4214,2016-07-16,6.23
4215,2016-07-17,5.21
4216,2016-07-18,6.58
4217,2016-07-19,5.83
4218,2016-07-20,6.2
4219,2016-07-21,7.42
4220,2016-07-22,8.45
4221,2016-07-23,9.23
4222,2016-07-24,7.8
4223,2016-07-25,9.63
4224,2016-07-26,8.54
4225,2016-07-27,7.49
4226,2016-07-28,7.08
4227,2016-07-29,8.24
4228,2016-07-30,10.96
4229,2016-07-31,12.01
4230,2016-08-01,9.48
4231,2016-08-02,7.61
4232,2016-08-03,8.15
4233,2016-08-04,11.62
4234,2016-08-05,12.48
4235,2016-08-06,10.18
4236,2016-08-07,9.64
4237,2016-08-08,11.18
4238,2016-08-09,10.32
4239,2016-08-10,10.01
4240,2016-08-11,10.9
4241,2016-08-12,12.76
4242,2016-08-13,13.48
4243,2016-08-14,11.67
4244,2016-08-15,12.78
4245,2016-08-16,11.98
4246,2016-08-17,10.91
4247,2016-08-18,11.04
4248,2016-08-19,10.91
4249,2016-08-20,7.5
4250,2016-08-21,6.39
4251,2016-08-22,11.47
4252,2016-08-23,12.37
4253,2016-08-24,13.04
4254,2016-08-25,15.02
4255,2016-08-26,16.96
4256,2016-08-27,10.67
4257,2016-08-28,9.91
4258,2016-08-29,11.2
4259,2016-08-30,10.91
4260,2016-08-31,12.43
4261,2016-09-01,8.89
4262,2016-09-02,7.67
4263,2016-09-03,7.2
4264,2016-09-04,9.05
4265,2016-09-05,8.84
4266,2016-09-06,8.47
4267,2016-09-07,11.36
4268,2016-09-08,12.03
4269,2016-09-09,14.01
4270,2016-09-10,15.89
4271,2016-09-11,16.48
4272,2016-09-12,14.96
4273,2016-09-13,11.44
4274,2016-09-14,11.19
4275,2016-09-15,10.52
4276,2016-09-16,13.55
4277,2016-09-17,15.44
4278,2016-09-18,12.8
4279,2016-09-19,12.01
4280,2016-09-20,12.66
4281,2016-09-21,16.2
4282,2016-09-22,17.83
4283,2016-09-23,10.45
4284,2016-09-24,9.51
4285,2016-09-25,11.98
4286,2016-09-26,13.6
4287,2016-09-27,15.87
4288,2016-09-28,14.33
4289,2016-09-29,10.79
4290,2016-09-30,12.94
4291,2016-10-01,14.35
4292,2016-10-02,14.79
4293,2016-10-03,15.51
4294,2016-10-04,15.59
4295,2016-10-05,14.33
4296,2016-10-06,14.58
4297,2016-10-07,13.19
4298,2016-10-08,11.73
4299,2016-10-09,15.44
4300,2016-10-10,16.23
4301,2016-10-11,17.29
4302,2016-10-12,19.29
4303,2016-10-13,16.63
4304,2016-10-14,16.79
4305,2016-10-15,18.65
4306,2016-10-16,19.55
4307,2016-10-17,15.98
4308,2016-10-18,14.34
4309,2016-10-19,13.69
4310,2016-10-20,13.44
4311,2016-10-21,14.15
4312,2016-10-22,15.82
4313,2016-10-23,16.91
4314,2016-10-24,16.99
4315,2016-10-25,16.69
4316,2016-10-26,17.19
4317,2016-10-27,12.35
4318,2016-10-28,11.28
4319,2016-10-29,16.57
4320,2016-10-30,18.68
4321,2016-10-31,20.3
4322,2016-11-01,15.39
4323,2016-11-02,12.79
4324,2016-11-03,17.98
4325,2016-11-04,20.01
4326,2016-11-05,21.94
4327,2016-11-06,23.23
4328,2016-11-07,18.37
4329,2016-11-08,18.58
4330,2016-11-09,20.33
4331,2016-11-10,19.48
4332,2016-11-11,17.04
4333,2016-11-12,20.31
4334,2016-11-13,18.71
4335,2016-11-14,21.49
4336,2016-11-15,22.32
4337,2016-11-16,18.14
4338,2016-11-17,13.61
4339,2016-11-18,14.55
4340,2016-11-19,18.82
4341,2016-11-20,19.9
4342,2016-11-21,15.45
4343,2016-11-22,17.8
4344,2016-11-23,20.69
4345,2016-11-24,22.4
4346,2016-11-25,23.6
4347,2016-11-26,22.51
4348,2016-11-27,20.87
4349,2016-11-28,21.52
4350,2016-11-29,21.62
4351,2016-11-30,21.27
4352,2016-12-01,22.45
4353,2016-12-02,25.73
4354,2016-12-03,23.94
4355,2016-12-04,24.89
4356,2016-12-05,24.94
4357,2016-12-06,21.57
4358,2016-12-07,23.43
4359,2016-12-08,19.51
4360,2016-12-09,20.62
4361,2016-12-10,25.55
4362,2016-12-11,23.7
4363,2016-12-12,26.61
4364,2016-12-13,19.62
4365,2016-12-14,18.76
4366,2016-12-15,22.76
4367,2016-12-16,24.7
4368,2016-12-17,27.55
4369,2016-12-18,23.94
4370,2016-12-19,23.2
4371,2016-12-20,25.15
4372,2016-12-21,27.21
4373,2016-12-22,22.81
4374,2016-12-23,24.5
4375,2016-12-24,25.96
4376,2016-12-25,24.56
4377,2016-12-26,20.84
4378,2016-12-27,21.49
4379,2016-12-28,24.41
4380,2016-12-29,25.6
4381,2016-12-30,25.83
4382,2016-12-31,28.61
4383,2017-01-01,27.4
4384,2017-01-02,25.05
4385,2017-01-03,26.01
4386,2017-01-04,24.01
4387,2017-01-05,21.89
4388,2017-01-06,23.29
4389,2017-01-07,26.47
4390,2017-01-08,21.9
4391,2017-01-09,25.26
4392,2017-01-10,21.65
4393,2017-01-11,23.79
4394,2017-01-12,26.37
4395,2017-01-13,24.37
4396,2017-01-14,22.15
4397,2017-01-15,22.01
4398,2017-01-16,23.5
4399,2017-01-17,26.12
4400,2017-01-18,23.87
4401,2017-01-19,26.48
4402,2017-01-20,27.26
4403,2017-01-21,27.76
4404,2017-01-22,26.72
4405,2017-01-23,25.63
4406,2017-01-24,24.71
4407,2017-01-25,19.92
4408,2017-01-26,18.97
4409,2017-01-27,20.76
4410,2017-01-28,24.26
4411,2017-01-29,26.19
4412,2017-01-30,28.3
4413,2017-01-31,25.55
4414,2017-02-01,25.4
4415,2017-02-02,24.12
4416,2017-02-03,24.64
4417,2017-02-04,24.42
4418,2017-02-05,19.62
4419,2017-02-06,18.06
4420,2017-02-07,20.23
4421,2017-02-08,22.18
4422,2017-02-09,23.67
4423,2017-02-10,23.89
4424,2017-02-11,21.93
4425,2017-02-12,21.87
4426,2017-02-13,21.04
4427,2017-02-14,23.23
4428,2017-02-15,23.74
4429,2017-02-16,24.28
4430,2017-02-17,25.15
4431,2017-02-18,22.37
4432,2017-02-19,23.6
4433,2017-02-20,25.53
4434,2017-02-21,25.87
4435,2017-02-22,25.98
4436,2017-02-23,26.76
4437,2017-02-24,26.78
4438,2017-02-25,27.73
4439,2017-02-26,26.8
4440,2017-02-27,27.55
4441,2017-02-28,26.82
4442,2017-03-01,26.87
4443,2017-03-02,27.1
4444,2017-03-03,20.55
4445,2017-03-04,20.17
4446,2017-03-05,21.81
4447,2017-03-06,23.51
4448,2017-03-07,21.46
4449,2017-03-08,24.89
4450,2017-03-09,23.26
4451,2017-03-10,17.7
4452,2017-03-11,19.4
4453,2017-03-12,16.65
4454,2017-03-13,18.45
4455,2017-03-14,20.84
4456,2017-03-15,19.89
4457,2017-03-16,16.34
4458,2017-03-17,15.79
4459,2017-03-18,17.37
4460,2017-03-19,18.94
4461,2017-03-20,19.47
4462,2017-03-21,20.57
4463,2017-03-22,21.45
4464,2017-03-23,21.43
4465,2017-03-24,22.11
4466,2017-03-25,22.9
4467,2017-03-26,22.75
4468,2017-03-27,23.0
4469,2017-03-28,22.54
4470,2017-03-29,22.27
4471,2017-03-30,22.98
4472,2017-03-31,23.24
4473,2017-04-01,22.65
4474,2017-04-02,21.67
4475,2017-04-03,20.9
4476,2017-04-04,21.15
4477,2017-04-05,20.55
4478,2017-04-06,18.2
4479,2017-04-07,20.55
4480,2017-04-08,22.2
4481,2017-04-09,22.33
4482,2017-04-10,17.52
4483,2017-04-11,15.68
4484,2017-04-12,12.94
4485,2017-04-13,15.22
4486,2017-04-14,16.27
4487,2017-04-15,16.65
4488,2017-04-16,16.01
4489,2017-04-17,15.19
4490,2017-04-18,16.71
4491,2017-04-19,18.48
4492,2017-04-20,18.07
4493,2017-04-21,16.34
4494,2017-04-22,12.61
4495,2017-04-23,15.95
4496,2017-04-24,17.82
4497,2017-04-25,16.05
4498,2017-04-26,11.81
4499,2017-04-27,13.1
4500,2017-04-28,15.2
4501,2017-04-29,15.96
4502,2017-04-30,15.79
4503,2017-05-01,16.27
4504,2017-05-02,16.76
4505,2017-05-03,18.0
4506,2017-05-04,18.29
4507,2017-05-05,19.03
4508,2017-05-06,18.82
4509,2017-05-07,18.8
4510,2017-05-08,17.35
4511,2017-05-09,12.46
4512,2017-05-10,11.1
4513,2017-05-11,12.11
4514,2017-05-12,15.05
4515,2017-05-13,15.18
4516,2017-05-14,14.19
4517,2017-05-15,14.26
4518,2017-05-16,11.74
4519,2017-05-17,13.44
4520,2017-05-18,16.17
4521,2017-05-19,16.23
4522,2017-05-20,10.44
4523,2017-05-21,12.03
4524,2017-05-22,13.14
4525,2017-05-23,14.9
4526,2017-05-24,15.25
4527,2017-05-25,14.38
4528,2017-05-26,10.95
4529,2017-05-27,9.44
4530,2017-05-28,11.33
4531,2017-05-29,10.8
4532,2017-05-30,8.97
4533,2017-05-31,8.39
4534,2017-06-01,9.47
4535,2017-06-02,9.44
4536,2017-06-03,12.02
4537,2017-06-04,8.73
4538,2017-06-05,7.0
4539,2017-06-06,8.12
4540,2017-06-07,8.96
4541,2017-06-08,9.33
4542,2017-06-09,9.61
4543,2017-06-10,11.83
4544,2017-06-11,9.65
4545,2017-06-12,6.94
4546,2017-06-13,10.36
4547,2017-06-14,12.13
4548,2017-06-15,15.63
4549,2017-06-16,19.63
4550,2017-06-17,16.85
4551,2017-06-18,6.99
4552,2017-06-19,4.98
4553,2017-06-20,6.55
4554,2017-06-21,9.73
4555,2017-06-22,15.66
4556,2017-06-23,16.5
4557,2017-06-24,16.38
4558,2017-06-25,19.73
4559,2017-06-26,18.7
4560,2017-06-27,14.94
4561,2017-06-28,10.65
4562,2017-06-29,9.56
4563,2017-06-30,10.19
4564,2017-07-01,10.58
4565,2017-07-02,11.45
4566,2017-07-03,11.86
4567,2017-07-04,13.99
4568,2017-07-05,12.11
4569,2017-07-06,7.71
4570,2017-07-07,11.71
4571,2017-07-08,12.16
4572,2017-07-09,9.74
4573,2017-07-10,8.5
4574,2017-07-11,7.44
4575,2017-07-12,13.08
4576,2017-07-13,16.67
4577,2017-07-14,11.61
4578,2017-07-15,11.46
4579,2017-07-16,5.7
4580,2017-07-17,3.37
4581,2017-07-18,5.76
4582,2017-07-19,8.29
4583,2017-07-20,9.32
4584,2017-07-21,8.88
4585,2017-07-22,10.55
4586,2017-07-23,11.98
4587,2017-07-24,11.48
4588,2017-07-25,10.8
4589,2017-07-26,14.04
4590,2017-07-27,16.76
4591,2017-07-28,17.83
4592,2017-07-29,16.41
4593,2017-07-30,10.94
4594,2017-07-31,11.26
4595,2017-08-01,11.51
4596,2017-08-02,11.01
4597,2017-08-03,10.7
4598,2017-08-04,10.44
4599,2017-08-05,11.58
4600,2017-08-06,14.58
4601,2017-08-07,14.4
4602,2017-08-08,12.41
4603,2017-08-09,12.72
4604,2017-08-10,13.69
4605,2017-08-11,15.08
4606,2017-08-12,12.23
4607,2017-08-13,10.0
4608,2017-08-14,11.63
4609,2017-08-15,12.36
4610,2017-08-16,9.73
4611,2017-08-17,12.26
4612,2017-08-18,14.74
4613,2017-08-19,11.77
4614,2017-08-20,8.33
4615,2017-08-21,10.38
4616,2017-08-22,12.26
4617,2017-08-23,15.57
4618,2017-08-24,17.91
4619,2017-08-25,16.78
4620,2017-08-26,12.99
4621,2017-08-27,14.49
4622,2017-08-28,17.88
4623,2017-08-29,15.77
4624,2017-08-30,10.83
4625,2017-08-31,11.25
4626,2017-09-01,15.9
4627,2017-09-02,17.54
4628,2017-09-03,14.05
4629,2017-09-04,12.06
4630,2017-09-05,10.26
4631,2017-09-06,12.0
4632,2017-09-07,12.88
4633,2017-09-08,13.48
