,fecha,T_mean,T_max,T_min,longitud,latitud
4737,2018-12-21,21.92,26.48,18.07,-58.2813,-34.8115
4738,2018-12-22,21.33,26.52,16.32,-58.2813,-34.8115
4739,2018-12-23,23.49,29.55,17.19,-58.2813,-34.8115
4740,2018-12-24,24.25,30.01,18.38,-58.2813,-34.8115
4741,2018-12-25,24.26,29.67,18.74,-58.2813,-34.8115
4742,2018-12-26,25.21,30.53,18.82,-58.2813,-34.8115
4743,2018-12-27,24.95,28.72,21.47,-58.2813,-34.8115
4744,2018-12-28,24.59,30.83,19.28,-58.2813,-34.8115
4745,2018-12-29,26.01,29.87,21.73,-58.2813,-34.8115
4746,2018-12-30,22.44,26.59,18.76,-58.2813,-34.8115
4747,2018-12-31,21.63,25.8,16.75,-58.2813,-34.8115
4748,2019-01-01,25.67,30.71,19.97,-58.2813,-34.8115
4749,2019-01-02,26.62,31.02,19.61,-58.2813,-34.8115
4750,2019-01-03,19.58,24.0,15.32,-58.2813,-34.8115
4751,2019-01-04,22.33,28.26,15.83,-58.2813,-34.8115
4752,2019-01-05,23.93,28.69,18.16,-58.2813,-34.8115
4753,2019-01-06,24.6,28.66,21.48,-58.2813,-34.8115
4754,2019-01-07,23.97,27.57,21.38,-58.2813,-34.8115
4755,2019-01-08,25.12,31.18,17.69,-58.2813,-34.8115
4756,2019-01-09,23.54,26.91,19.23,-58.2813,-34.8115
4757,2019-01-10,19.49,24.14,14.67,-58.2813,-34.8115
4758,2019-01-11,19.07,25.7,11.75,-58.2813,-34.8115
4759,2019-01-12,22.88,28.9,16.63,-58.2813,-34.8115
4760,2019-01-13,23.12,27.47,19.74,-58.2813,-34.8115
4761,2019-01-14,23.61,29.3,19.58,-58.2813,-34.8115
4762,2019-01-15,22.57,26.37,18.9,-58.2813,-34.8115
4763,2019-01-16,24.03,29.68,17.57,-58.2813,-34.8115
4764,2019-01-17,19.44,23.76,14.27,-58.2813,-34.8115
4765,2019-01-18,18.87,24.53,13.13,-58.2813,-34.8115
4766,2019-01-19,20.3,26.23,14.81,-58.2813,-34.8115
4767,2019-01-20,21.04,26.02,16.12,-58.2813,-34.8115
4768,2019-01-21,24.28,30.27,17.61,-58.2813,-34.8115
4769,2019-01-22,27.04,31.62,22.11,-58.2813,-34.8115
4770,2019-01-23,23.56,27.73,18.28,-58.2813,-34.8115
4771,2019-01-24,25.73,31.25,20.25,-58.2813,-34.8115
4772,2019-01-25,23.38,27.87,20.61,-58.2813,-34.8115
4773,2019-01-26,26.26,30.45,22.62,-58.2813,-34.8115
4774,2019-01-27,27.57,32.91,22.44,-58.2813,-34.8115
4775,2019-01-28,29.73,34.38,24.85,-58.2813,-34.8115
4776,2019-01-29,29.83,34.06,26.44,-58.2813,-34.8115
4777,2019-01-30,26.58,29.45,21.18,-58.2813,-34.8115
4778,2019-01-31,23.16,29.13,17.42,-58.2813,-34.8115
4779,2019-02-01,26.65,31.44,22.8,-58.2813,-34.8115
4780,2019-02-02,21.37,26.32,15.14,-58.2813,-34.8115
4781,2019-02-03,19.37,25.84,12.87,-58.2813,-34.8115
4782,2019-02-04,21.7,27.63,16.43,-58.2813,-34.8115
4783,2019-02-05,22.66,28.43,16.98,-58.2813,-34.8115
4784,2019-02-06,24.17,29.63,18.56,-58.2813,-34.8115
4785,2019-02-07,25.51,31.27,19.71,-58.2813,-34.8115
4786,2019-02-08,26.11,32.47,21.2,-58.2813,-34.8115
4787,2019-02-09,26.48,32.83,20.95,-58.2813,-34.8115
4788,2019-02-10,27.48,33.63,20.69,-58.2813,-34.8115
4789,2019-02-11,19.99,24.63,14.81,-58.2813,-34.8115
4790,2019-02-12,17.27,23.38,11.25,-58.2813,-34.8115
4791,2019-02-13,19.84,25.21,14.17,-58.2813,-34.8115
4792,2019-02-14,20.82,25.32,17.98,-58.2813,-34.8115
4793,2019-02-15,22.45,29.26,17.47,-58.2813,-34.8115
4794,2019-02-16,23.55,30.34,17.62,-58.2813,-34.8115
4795,2019-02-17,24.67,31.01,18.47,-58.2813,-34.8115
4796,2019-02-18,26.48,32.32,20.71,-58.2813,-34.8115
4797,2019-02-19,28.33,34.49,22.72,-58.2813,-34.8115
4798,2019-02-20,29.25,36.3,22.06,-58.2813,-34.8115
4799,2019-02-21,29.16,34.71,24.39,-58.2813,-34.8115
4800,2019-02-22,26.81,33.77,20.39,-58.2813,-34.8115
4801,2019-02-23,25.09,30.4,20.55,-58.2813,-34.8115
4802,2019-02-24,20.02,25.3,14.7,-58.2813,-34.8115
4803,2019-02-25,16.65,22.1,11.8,-58.2813,-34.8115
4804,2019-02-26,15.61,22.2,9.69,-58.2813,-34.8115
4805,2019-02-27,18.91,26.34,11.32,-58.2813,-34.8115
4806,2019-02-28,18.95,25.68,12.66,-58.2813,-34.8115
4807,2019-03-01,23.15,30.7,15.75,-58.2813,-34.8115
4808,2019-03-02,19.73,25.83,14.16,-58.2813,-34.8115
4809,2019-03-03,21.44,27.05,15.61,-58.2813,-34.8115
4810,2019-03-04,20.51,23.35,18.62,-58.2813,-34.8115
4811,2019-03-05,22.79,29.22,17.07,-58.2813,-34.8115
4812,2019-03-06,24.61,30.33,18.21,-58.2813,-34.8115
4813,2019-03-07,25.38,30.91,17.77,-58.2813,-34.8115
4814,2019-03-08,18.39,23.07,12.79,-58.2813,-34.8115
4815,2019-03-09,16.82,22.79,12.05,-58.2813,-34.8115
4816,2019-03-10,18.48,23.88,14.26,-58.2813,-34.8115
4817,2019-03-11,19.12,23.41,14.65,-58.2813,-34.8115
4818,2019-03-12,19.37,22.65,16.05,-58.2813,-34.8115
4819,2019-03-13,18.67,23.68,14.72,-58.2813,-34.8115
4820,2019-03-14,19.62,25.46,14.48,-58.2813,-34.8115
4821,2019-03-15,21.65,25.35,18.28,-58.2813,-34.8115
4822,2019-03-16,21.91,24.75,19.4,-58.2813,-34.8115
4823,2019-03-17,22.51,26.46,20.01,-58.2813,-34.8115
4824,2019-03-18,22.56,28.84,16.94,-58.2813,-34.8115
4825,2019-03-19,16.15,21.13,11.89,-58.2813,-34.8115
4826,2019-03-20,14.65,20.4,10.03,-58.2813,-34.8115
4827,2019-03-21,14.69,20.72,8.3,-58.2813,-34.8115
4828,2019-03-22,17.01,22.17,12.74,-58.2813,-34.8115
4829,2019-03-23,19.4,24.57,14.12,-58.2813,-34.8115
4830,2019-03-24,17.46,22.43,12.26,-58.2813,-34.8115
4831,2019-03-25,15.15,21.3,9.71,-58.2813,-34.8115
4832,2019-03-26,16.18,22.94,10.98,-58.2813,-34.8115
4833,2019-03-27,17.12,22.48,12.44,-58.2813,-34.8115
4834,2019-03-28,18.8,24.48,13.19,-58.2813,-34.8115
4835,2019-03-29,19.45,23.97,16.72,-58.2813,-34.8115
4836,2019-03-30,22.83,30.21,17.02,-58.2813,-34.8115
4837,2019-03-31,22.31,28.46,17.54,-58.2813,-34.8115
4838,2019-04-01,22.06,28.56,17.04,-58.2813,-34.8115
4839,2019-04-02,24.23,30.77,18.79,-58.2813,-34.8115
4840,2019-04-03,18.9,25.4,14.4,-58.2813,-34.8115
4841,2019-04-04,19.37,27.41,14.03,-58.2813,-34.8115
4842,2019-04-05,15.73,22.12,11.79,-58.2813,-34.8115
4843,2019-04-06,16.58,22.81,12.16,-58.2813,-34.8115
4844,2019-04-07,17.62,25.44,10.71,-58.2813,-34.8115
4845,2019-04-08,19.11,27.58,12.08,-58.2813,-34.8115
4846,2019-04-09,20.33,27.41,14.16,-58.2813,-34.8115
4847,2019-04-10,20.7,26.9,15.66,-58.2813,-34.8115
4848,2019-04-11,16.61,21.4,10.98,-58.2813,-34.8115
4849,2019-04-12,14.73,21.19,9.78,-58.2813,-34.8115
4850,2019-04-13,18.15,25.65,11.96,-58.2813,-34.8115
4851,2019-04-14,19.2,24.98,16.15,-58.2813,-34.8115
4852,2019-04-15,15.19,18.16,11.03,-58.2813,-34.8115
4853,2019-04-16,15.54,21.53,10.45,-58.2813,-34.8115
4854,2019-04-17,17.98,24.37,12.98,-58.2813,-34.8115
4855,2019-04-18,18.41,24.14,13.58,-58.2813,-34.8115
4856,2019-04-19,20.82,27.87,15.67,-58.2813,-34.8115
4857,2019-04-20,16.4,22.59,12.15,-58.2813,-34.8115
4858,2019-04-21,14.78,21.51,9.01,-58.2813,-34.8115
4859,2019-04-22,14.33,20.77,9.44,-58.2813,-34.8115
4860,2019-04-23,14.68,20.02,10.67,-58.2813,-34.8115
4861,2019-04-24,16.57,23.04,11.7,-58.2813,-34.8115
4862,2019-04-25,17.04,21.52,13.62,-58.2813,-34.8115
4863,2019-04-26,16.83,18.2,15.82,-58.2813,-34.8115
4864,2019-04-27,17.17,20.62,14.79,-58.2813,-34.8115
4865,2019-04-28,16.71,22.89,12.12,-58.2813,-34.8115
4866,2019-04-29,16.56,23.68,10.75,-58.2813,-34.8115
4867,2019-04-30,11.65,15.54,9.14,-58.2813,-34.8115
4868,2019-05-01,13.69,20.03,8.57,-58.2813,-34.8115
4869,2019-05-02,17.1,23.42,12.79,-58.2813,-34.8115
4870,2019-05-03,17.78,24.38,14.03,-58.2813,-34.8115
4871,2019-05-04,17.08,21.75,13.52,-58.2813,-34.8115
4872,2019-05-05,18.17,21.39,15.68,-58.2813,-34.8115
4873,2019-05-06,14.19,19.82,10.49,-58.2813,-34.8115
4874,2019-05-07,12.66,16.76,9.05,-58.2813,-34.8115
4875,2019-05-08,14.81,19.45,11.8,-58.2813,-34.8115
4876,2019-05-09,16.37,19.32,12.97,-58.2813,-34.8115
4877,2019-05-10,14.87,19.27,11.44,-58.2813,-34.8115
4878,2019-05-11,12.87,18.44,9.63,-58.2813,-34.8115
4879,2019-05-12,13.77,21.25,7.75,-58.2813,-34.8115
4880,2019-05-13,13.93,21.72,8.6,-58.2813,-34.8115
4881,2019-05-14,10.99,16.82,5.66,-58.2813,-34.8115
4882,2019-05-15,13.31,18.83,9.14,-58.2813,-34.8115
4883,2019-05-16,15.26,21.11,9.65,-58.2813,-34.8115
4884,2019-05-17,17.49,22.08,13.87,-58.2813,-34.8115
4885,2019-05-18,18.62,23.9,13.94,-58.2813,-34.8115
4886,2019-05-19,13.41,18.0,10.37,-58.2813,-34.8115
4887,2019-05-20,12.94,16.81,9.96,-58.2813,-34.8115
4888,2019-05-21,12.5,17.07,7.76,-58.2813,-34.8115
4889,2019-05-22,10.72,17.26,7.02,-58.2813,-34.8115
4890,2019-05-23,9.6,16.25,4.12,-58.2813,-34.8115
4891,2019-05-24,10.79,18.7,4.8,-58.2813,-34.8115
4892,2019-05-25,12.15,17.68,7.4,-58.2813,-34.8115
4893,2019-05-26,13.85,16.82,11.22,-58.2813,-34.8115
4894,2019-05-27,13.77,17.72,10.63,-58.2813,-34.8115
4895,2019-05-28,13.18,17.84,8.09,-58.2813,-34.8115
4896,2019-05-29,9.15,13.19,5.72,-58.2813,-34.8115
4897,2019-05-30,11.13,14.66,9.09,-58.2813,-34.8115
4898,2019-05-31,11.42,16.12,8.67,-58.2813,-34.8115
4899,2019-06-01,11.98,16.94,9.19,-58.2813,-34.8115
4900,2019-06-02,11.38,16.5,7.26,-58.2813,-34.8115
4901,2019-06-03,12.12,18.51,7.75,-58.2813,-34.8115
4902,2019-06-04,12.55,18.33,7.69,-58.2813,-34.8115
4903,2019-06-05,13.62,18.26,10.54,-58.2813,-34.8115
4904,2019-06-06,15.59,18.97,12.8,-58.2813,-34.8115
4905,2019-06-07,11.62,16.59,6.98,-58.2813,-34.8115
4906,2019-06-08,10.3,18.57,4.94,-58.2813,-34.8115
4907,2019-06-09,12.62,19.23,6.37,-58.2813,-34.8115
4908,2019-06-10,15.23,20.05,10.71,-58.2813,-34.8115
4909,2019-06-11,13.17,16.66,10.8,-58.2813,-34.8115
4910,2019-06-12,17.07,20.35,13.44,-58.2813,-34.8115
4911,2019-06-13,14.54,16.66,13.29,-58.2813,-34.8115
4912,2019-06-14,13.39,18.19,9.88,-58.2813,-34.8115
4913,2019-06-15,11.68,13.33,9.89,-58.2813,-34.8115
4914,2019-06-16,14.25,16.18,12.64,-58.2813,-34.8115
4915,2019-06-17,14.36,16.39,13.07,-58.2813,-34.8115
4916,2019-06-18,11.94,13.12,10.36,-58.2813,-34.8115
4917,2019-06-19,10.77,14.86,7.55,-58.2813,-34.8115
4918,2019-06-20,9.34,15.52,4.24,-58.2813,-34.8115
4919,2019-06-21,11.83,16.71,7.74,-58.2813,-34.8115
4920,2019-06-22,14.35,19.37,10.19,-58.2813,-34.8115
4921,2019-06-23,14.64,19.35,9.46,-58.2813,-34.8115
4922,2019-06-24,11.26,15.08,6.19,-58.2813,-34.8115
4923,2019-06-25,8.84,12.68,4.44,-58.2813,-34.8115
4924,2019-06-26,7.61,13.49,2.37,-58.2813,-34.8115
4925,2019-06-27,9.74,14.15,5.98,-58.2813,-34.8115
4926,2019-06-28,11.18,16.09,7.76,-58.2813,-34.8115
4927,2019-06-29,11.39,14.4,9.49,-58.2813,-34.8115
4928,2019-06-30,8.07,11.7,3.84,-58.2813,-34.8115
4929,2019-07-01,5.67,10.71,0.71,-58.2813,-34.8115
4930,2019-07-02,8.51,13.87,4.42,-58.2813,-34.8115
4931,2019-07-03,4.91,9.69,1.87,-58.2813,-34.8115
4932,2019-07-04,3.98,8.68,0.69,-58.2813,-34.8115
4933,2019-07-05,3.48,8.84,0.52,-58.2813,-34.8115
4934,2019-07-06,3.83,9.86,-1.52,-58.2813,-34.8115
4935,2019-07-07,6.07,11.98,0.8,-58.2813,-34.8115
4936,2019-07-08,8.08,13.51,4.33,-58.2813,-34.8115
4937,2019-07-09,10.32,16.58,5.38,-58.2813,-34.8115
4938,2019-07-10,11.35,16.48,9.01,-58.2813,-34.8115
4939,2019-07-11,11.24,15.23,6.43,-58.2813,-34.8115
4940,2019-07-12,11.62,16.36,7.07,-58.2813,-34.8115
4941,2019-07-13,7.0,11.13,4.96,-58.2813,-34.8115
4942,2019-07-14,7.93,14.07,4.7,-58.2813,-34.8115
4943,2019-07-15,8.97,14.56,5.63,-58.2813,-34.8115
4944,2019-07-16,8.51,14.37,4.82,-58.2813,-34.8115
4945,2019-07-17,9.94,15.16,4.61,-58.2813,-34.8115
4946,2019-07-18,12.06,16.15,8.8,-58.2813,-34.8115
4947,2019-07-19,12.01,17.01,8.44,-58.2813,-34.8115
4948,2019-07-20,15.05,19.34,9.41,-58.2813,-34.8115
4949,2019-07-21,16.4,20.19,10.78,-58.2813,-34.8115
4950,2019-07-22,10.16,15.2,7.24,-58.2813,-34.8115
4951,2019-07-23,7.7,10.89,5.83,-58.2813,-34.8115
4952,2019-07-24,6.74,12.12,1.98,-58.2813,-34.8115
4953,2019-07-25,8.86,11.8,5.96,-58.2813,-34.8115
4954,2019-07-26,10.59,13.37,6.56,-58.2813,-34.8115
4955,2019-07-27,8.96,14.66,6.05,-58.2813,-34.8115
4956,2019-07-28,9.67,14.23,5.26,-58.2813,-34.8115
4957,2019-07-29,11.62,15.02,8.58,-58.2813,-34.8115
4958,2019-07-30,10.09,15.7,6.07,-58.2813,-34.8115
4959,2019-07-31,12.67,17.44,8.9,-58.2813,-34.8115
4960,2019-08-01,10.35,14.9,6.16,-58.2813,-34.8115
4961,2019-08-02,7.47,13.11,3.53,-58.2813,-34.8115
4962,2019-08-03,7.54,14.19,1.46,-58.2813,-34.8115
4963,2019-08-04,9.01,15.71,3.34,-58.2813,-34.8115
4964,2019-08-05,10.65,16.66,6.01,-58.2813,-34.8115
4965,2019-08-06,12.94,19.51,7.96,-58.2813,-34.8115
4966,2019-08-07,10.03,15.04,6.24,-58.2813,-34.8115
4967,2019-08-08,8.66,11.87,6.51,-58.2813,-34.8115
4968,2019-08-09,7.84,11.72,4.83,-58.2813,-34.8115
4969,2019-08-10,8.44,15.76,1.83,-58.2813,-34.8115
4970,2019-08-11,10.25,15.84,5.69,-58.2813,-34.8115
4971,2019-08-12,8.32,13.76,3.9,-58.2813,-34.8115
4972,2019-08-13,4.92,9.62,1.67,-58.2813,-34.8115
4973,2019-08-14,6.08,10.68,1.22,-58.2813,-34.8115
4974,2019-08-15,9.29,15.12,4.22,-58.2813,-34.8115
4975,2019-08-16,13.14,19.01,7.83,-58.2813,-34.8115
4976,2019-08-17,11.74,15.61,7.15,-58.2813,-34.8115
4977,2019-08-18,6.68,11.33,2.23,-58.2813,-34.8115
4978,2019-08-19,4.41,8.92,-0.23,-58.2813,-34.8115
4979,2019-08-20,6.51,11.07,3.48,-58.2813,-34.8115
4980,2019-08-21,7.12,11.23,3.18,-58.2813,-34.8115
4981,2019-08-22,10.08,15.94,4.67,-58.2813,-34.8115
4982,2019-08-23,10.87,16.72,6.36,-58.2813,-34.8115
4983,2019-08-24,10.92,16.59,6.26,-58.2813,-34.8115
4984,2019-08-25,12.41,16.76,8.01,-58.2813,-34.8115
4985,2019-08-26,15.6,21.43,10.93,-58.2813,-34.8115
4986,2019-08-27,16.58,21.61,13.29,-58.2813,-34.8115
4987,2019-08-28,18.39,23.68,13.56,-58.2813,-34.8115
4988,2019-08-29,16.09,20.2,9.08,-58.2813,-34.8115
4989,2019-08-30,11.76,16.31,8.31,-58.2813,-34.8115
4990,2019-08-31,10.45,16.93,4.94,-58.2813,-34.8115
4991,2019-09-01,8.22,13.09,3.95,-58.2813,-34.8115
4992,2019-09-02,8.67,15.19,3.12,-58.2813,-34.8115
4993,2019-09-03,5.78,12.01,0.99,-58.2813,-34.8115
4994,2019-09-04,5.65,11.44,0.05,-58.2813,-34.8115
4995,2019-09-05,6.91,11.62,2.36,-58.2813,-34.8115
4996,2019-09-06,10.74,14.72,7.03,-58.2813,-34.8115
4997,2019-09-07,13.15,17.58,9.83,-58.2813,-34.8115
4998,2019-09-08,12.68,17.98,8.56,-58.2813,-34.8115
4999,2019-09-09,11.88,15.26,9.59,-58.2813,-34.8115
5000,2019-09-10,11.77,17.16,7.83,-58.2813,-34.8115
5001,2019-09-11,11.4,15.96,8.25,-58.2813,-34.8115
5002,2019-09-12,10.76,16.57,4.57,-58.2813,-34.8115
5003,2019-09-13,10.92,17.75,4.88,-58.2813,-34.8115
5004,2019-09-14,12.69,18.67,7.17,-58.2813,-34.8115
5005,2019-09-15,15.57,21.88,9.85,-58.2813,-34.8115
5006,2019-09-16,12.91,18.27,6.93,-58.2813,-34.8115
5007,2019-09-17,12.75,20.93,4.75,-58.2813,-34.8115
5008,2019-09-18,13.2,19.05,6.44,-58.2813,-34.8115
5009,2019-09-19,12.35,16.44,7.02,-58.2813,-34.8115
5010,2019-09-20,10.76,18.51,3.77,-58.2813,-34.8115
5011,2019-09-21,12.23,20.8,5.28,-58.2813,-34.8115
5012,2019-09-22,10.51,17.33,4.32,-58.2813,-34.8115
5013,2019-09-23,12.65,19.32,7.24,-58.2813,-34.8115
5014,2019-09-24,15.65,23.93,7.77,-58.2813,-34.8115
5015,2019-09-25,17.24,25.49,9.96,-58.2813,-34.8115
5016,2019-09-26,16.29,23.69,10.8,-58.2813,-34.8115
5017,2019-09-27,13.45,17.88,9.55,-58.2813,-34.8115
5018,2019-09-28,15.7,20.83,12.12,-58.2813,-34.8115
5019,2019-09-29,18.47,24.87,11.33,-58.2813,-34.8115
5020,2019-09-30,17.81,22.74,13.94,-58.2813,-34.8115
5021,2019-10-01,13.29,16.83,10.25,-58.2813,-34.8115
5022,2019-10-02,12.12,17.19,6.72,-58.2813,-34.8115
5023,2019-10-03,10.05,14.46,4.94,-58.2813,-34.8115
5024,2019-10-04,13.04,15.37,11.48,-58.2813,-34.8115
5025,2019-10-05,13.64,18.93,8.78,-58.2813,-34.8115
5026,2019-10-06,13.93,19.66,7.63,-58.2813,-34.8115
5027,2019-10-07,15.96,22.37,11.39,-58.2813,-34.8115
5028,2019-10-08,15.66,23.48,7.98,-58.2813,-34.8115
5029,2019-10-09,17.69,23.83,10.96,-58.2813,-34.8115
5030,2019-10-10,19.63,25.66,13.9,-58.2813,-34.8115
5031,2019-10-11,20.53,26.22,15.33,-58.2813,-34.8115
5032,2019-10-12,16.62,19.7,15.09,-58.2813,-34.8115
5033,2019-10-13,13.65,17.55,7.42,-58.2813,-34.8115
5034,2019-10-14,8.88,12.34,6.35,-58.2813,-34.8115
5035,2019-10-15,12.06,16.12,8.42,-58.2813,-34.8115
5036,2019-10-16,15.05,18.65,11.02,-58.2813,-34.8115
5037,2019-10-17,16.08,19.0,13.53,-58.2813,-34.8115
5038,2019-10-18,15.65,21.92,10.45,-58.2813,-34.8115
5039,2019-10-19,15.02,21.76,8.37,-58.2813,-34.8115
5040,2019-10-20,13.19,17.19,8.58,-58.2813,-34.8115
5041,2019-10-21,14.63,18.4,11.23,-58.2813,-34.8115
5042,2019-10-22,14.4,20.24,8.61,-58.2813,-34.8115
5043,2019-10-23,13.69,19.95,7.34,-58.2813,-34.8115
5044,2019-10-24,16.26,23.15,8.14,-58.2813,-34.8115
5045,2019-10-25,19.53,26.39,12.98,-58.2813,-34.8115
5046,2019-10-26,21.05,25.99,14.33,-58.2813,-34.8115
5047,2019-10-27,19.83,24.65,16.12,-58.2813,-34.8115
5048,2019-10-28,18.55,24.37,13.51,-58.2813,-34.8115
5049,2019-10-29,16.19,22.41,10.17,-58.2813,-34.8115
5050,2019-10-30,17.43,21.76,13.51,-58.2813,-34.8115
5051,2019-10-31,17.12,22.3,11.35,-58.2813,-34.8115
5052,2019-11-01,18.58,22.36,13.24,-58.2813,-34.8115
5053,2019-11-02,20.19,25.39,13.09,-58.2813,-34.8115
5054,2019-11-03,16.37,23.07,8.28,-58.2813,-34.8115
5055,2019-11-04,18.76,22.09,11.51,-58.2813,-34.8115
5056,2019-11-05,17.32,24.07,9.67,-58.2813,-34.8115
5057,2019-11-06,18.84,23.77,13.58,-58.2813,-34.8115
5058,2019-11-07,20.14,27.36,12.83,-58.2813,-34.8115
5059,2019-11-08,17.03,23.04,10.77,-58.2813,-34.8115
5060,2019-11-09,17.89,23.99,14.19,-58.2813,-34.8115
5061,2019-11-10,18.55,24.31,12.85,-58.2813,-34.8115
5062,2019-11-11,19.11,23.36,14.75,-58.2813,-34.8115
5063,2019-11-12,20.7,25.89,16.12,-58.2813,-34.8115
5064,2019-11-13,23.16,28.73,18.18,-58.2813,-34.8115
5065,2019-11-14,22.11,28.14,17.62,-58.2813,-34.8115
5066,2019-11-15,22.45,28.3,16.25,-58.2813,-34.8115
5067,2019-11-16,21.58,25.36,18.69,-58.2813,-34.8115
5068,2019-11-17,23.67,30.12,16.09,-58.2813,-34.8115
5069,2019-11-18,24.46,29.52,20.28,-58.2813,-34.8115
5070,2019-11-19,23.15,29.47,16.91,-58.2813,-34.8115
5071,2019-11-20,26.51,33.8,19.11,-58.2813,-34.8115
5072,2019-11-21,25.13,32.4,18.09,-58.2813,-34.8115
5073,2019-11-22,20.2,26.01,12.38,-58.2813,-34.8115
5074,2019-11-23,17.41,23.63,11.05,-58.2813,-34.8115
5075,2019-11-24,20.05,24.55,14.65,-58.2813,-34.8115
5076,2019-11-25,19.44,23.31,16.37,-58.2813,-34.8115
5077,2019-11-26,20.37,27.5,14.38,-58.2813,-34.8115
5078,2019-11-27,20.06,28.03,11.44,-58.2813,-34.8115
5079,2019-11-28,22.38,29.79,13.26,-58.2813,-34.8115
5080,2019-11-29,23.5,29.76,16.67,-58.2813,-34.8115
5081,2019-11-30,20.93,28.53,12.52,-58.2813,-34.8115
5082,2019-12-01,17.94,25.09,10.63,-58.2813,-34.8115
5083,2019-12-02,19.71,27.65,9.98,-58.2813,-34.8115
5084,2019-12-03,19.53,23.55,16.67,-58.2813,-34.8115
5085,2019-12-04,19.39,24.03,12.94,-58.2813,-34.8115
5086,2019-12-05,17.73,25.15,9.67,-58.2813,-34.8115
5087,2019-12-06,21.94,29.87,14.2,-58.2813,-34.8115
5088,2019-12-07,20.01,28.42,10.44,-58.2813,-34.8115
5089,2019-12-08,24.48,32.52,16.74,-58.2813,-34.8115
5090,2019-12-09,26.1,35.0,15.99,-58.2813,-34.8115
5091,2019-12-10,28.58,36.74,20.94,-58.2813,-34.8115
5092,2019-12-11,26.72,35.98,19.38,-58.2813,-34.8115
5093,2019-12-12,21.42,26.13,13.95,-58.2813,-34.8115
5094,2019-12-13,18.44,26.23,9.71,-58.2813,-34.8115
5095,2019-12-14,23.57,31.33,16.47,-58.2813,-34.8115
5096,2019-12-15,20.43,26.19,15.28,-58.2813,-34.8115
5097,2019-12-16,21.66,28.83,14.6,-58.2813,-34.8115
5098,2019-12-17,22.65,30.12,17.58,-58.2813,-34.8115
5099,2019-12-18,25.52,32.35,18.18,-58.2813,-34.8115
5100,2019-12-19,25.98,32.66,19.99,-58.2813,-34.8115
5101,2019-12-20,20.8,24.28,14.26,-58.2813,-34.8115
5102,2019-12-21,17.9,25.21,12.35,-58.2813,-34.8115
5103,2019-12-22,18.68,27.86,9.13,-58.2813,-34.8115
5104,2019-12-23,23.17,31.38,14.55,-58.2813,-34.8115
5105,2019-12-24,25.51,33.06,17.85,-58.2813,-34.8115
5106,2019-12-25,20.33,26.02,14.44,-58.2813,-34.8115
5107,2019-12-26,21.74,29.42,13.91,-58.2813,-34.8115
5108,2019-12-27,24.8,29.69,20.38,-58.2813,-34.8115
5109,2019-12-28,26.23,29.36,22.94,-58.2813,-34.8115
5110,2019-12-29,27.79,34.34,22.36,-58.2813,-34.8115
5111,2019-12-30,24.05,27.17,22.25,-58.2813,-34.8115
5112,2019-12-31,24.33,28.01,19.83,-58.2813,-34.8115
5113,2020-01-01,22.15,27.25,18.37,-58.2813,-34.8115
5114,2020-01-02,21.68,26.8,17.9,-58.2813,-34.8115
5115,2020-01-03,22.55,27.51,17.55,-58.2813,-34.8115
5116,2020-01-04,23.34,28.42,18.88,-58.2813,-34.8115
5117,2020-01-05,24.4,29.13,18.74,-58.2813,-34.8115
5118,2020-01-06,22.71,28.5,16.61,-58.2813,-34.8115
5119,2020-01-07,22.51,30.15,13.9,-58.2813,-34.8115
5120,2020-01-08,25.41,32.05,18.12,-58.2813,-34.8115
5121,2020-01-09,23.87,30.12,19.76,-58.2813,-34.8115
5122,2020-01-10,23.81,29.61,18.42,-58.2813,-34.8115
5123,2020-01-11,25.69,32.73,17.25,-58.2813,-34.8115
5124,2020-01-12,23.41,30.72,17.06,-58.2813,-34.8115
5125,2020-01-13,23.55,29.81,19.42,-58.2813,-34.8115
5126,2020-01-14,25.57,29.43,21.36,-58.2813,-34.8115
5127,2020-01-15,24.05,28.61,15.19,-58.2813,-34.8115
5128,2020-01-16,18.25,24.76,11.62,-58.2813,-34.8115
5129,2020-01-17,19.23,25.87,11.39,-58.2813,-34.8115
5130,2020-01-18,23.23,28.7,17.83,-58.2813,-34.8115
5131,2020-01-19,25.85,31.59,20.62,-58.2813,-34.8115
5132,2020-01-20,27.55,33.53,22.01,-58.2813,-34.8115
5133,2020-01-21,25.16,30.31,21.91,-58.2813,-34.8115
5134,2020-01-22,25.33,30.74,21.45,-58.2813,-34.8115
5135,2020-01-23,25.62,31.12,20.96,-58.2813,-34.8115
5136,2020-01-24,26.95,33.52,20.82,-58.2813,-34.8115
5137,2020-01-25,28.05,35.84,21.98,-58.2813,-34.8115
5138,2020-01-26,26.12,33.29,20.19,-58.2813,-34.8115
5139,2020-01-27,20.52,27.28,14.9,-58.2813,-34.8115
5140,2020-01-28,22.94,30.46,15.21,-58.2813,-34.8115
5141,2020-01-29,21.7,27.94,16.29,-58.2813,-34.8115
5142,2020-01-30,20.25,27.85,12.8,-58.2813,-34.8115
5143,2020-01-31,22.31,29.91,15.33,-58.2813,-34.8115
5144,2020-02-01,24.44,32.09,16.94,-58.2813,-34.8115
5145,2020-02-02,26.91,35.03,19.2,-58.2813,-34.8115
5146,2020-02-03,28.11,34.73,21.41,-58.2813,-34.8115
